x-axis,1,2,3
second,Volt,Volt,Volt
+39.70000E-03,+20.17085E-03,+12.36809055E+00,+3.64982408E+00
+39.72500E-03,+20.17085E-03,+12.51884432E+00,+3.74404518E+00
+39.75000E-03,+20.17085E-03,+12.46231166E+00,+3.74404518E+00
+39.77500E-03,+20.17085E-03,+12.46231166E+00,+3.74404518E+00
+39.80000E-03,+19.74372E-03,+12.46231166E+00,+3.74404518E+00
+39.82500E-03,+19.36683E-03,+12.60678402E+00,+3.74404518E+00
+39.85000E-03,+18.56281E-03,+12.46231166E+00,+3.74404518E+00
+39.87500E-03,+17.13065E-03,+12.46231166E+00,+3.74404518E+00
+39.90000E-03,+16.52764E-03,+12.55653276E+00,+3.64982408E+00
+39.92500E-03,+15.34673E-03,+12.46231166E+00,+3.74404518E+00
+39.95000E-03,+14.54271E-03,+12.65703527E+00,+3.74404518E+00
+39.97500E-03,+13.73869E-03,+12.46231166E+00,+3.74404518E+00
+40.00000E-03,+12.50754E-03,+12.46231166E+00,+3.74404518E+00
+40.02500E-03,+12.13065E-03,+12.46231166E+00,+3.74404518E+00
+40.05000E-03,+11.32663E-03,+12.46231166E+00,+3.74404518E+00
+40.07500E-03,+10.52261E-03,+12.46231166E+00,+3.58701001E+00
+40.10000E-03,+10.09548E-03,+12.46231166E+00,+3.74404518E+00
+40.12500E-03,+9.71859E-03,+12.66331668E+00,+3.74404518E+00
+40.15000E-03,+8.93970E-03,+12.46859306E+00,+3.74404518E+00
+40.17500E-03,+8.91457E-03,+12.66331668E+00,+3.74404518E+00
+40.20000E-03,+8.91457E-03,+12.46231166E+00,+3.85082910E+00
+40.22500E-03,+8.68844E-03,+12.46231166E+00,+3.74404518E+00
+40.25000E-03,+7.30653E-03,+12.46231166E+00,+3.74404518E+00
+40.27500E-03,+7.30653E-03,+12.50628150E+00,+3.74404518E+00
+40.30000E-03,+7.30653E-03,+12.46231166E+00,+3.74404518E+00
+40.32500E-03,+6.50251E-03,+12.51884432E+00,+3.74404518E+00
+40.35000E-03,+5.69849E-03,+12.46859306E+00,+3.74404518E+00
+40.37500E-03,+5.69849E-03,+12.61934683E+00,+3.74404518E+00
+40.40000E-03,+4.89447E-03,+12.55653276E+00,+3.74404518E+00
+40.42500E-03,+4.89447E-03,+12.51884432E+00,+3.74404518E+00
+40.45000E-03,+4.89447E-03,+12.46231166E+00,+3.74404518E+00
+40.47500E-03,+4.71859E-03,+12.61934683E+00,+3.74404518E+00
+40.50000E-03,+4.51759E-03,+12.46231166E+00,+3.74404518E+00
+40.52500E-03,+4.09045E-03,+12.51884432E+00,+3.74404518E+00
+40.55000E-03,+4.09045E-03,+12.65703527E+00,+3.73776378E+00
+40.57500E-03,+3.91457E-03,+12.66331668E+00,+3.74404518E+00
+40.60000E-03,+4.09045E-03,+12.46231166E+00,+3.74404518E+00
+40.62500E-03,+3.86432E-03,+12.46231166E+00,+3.74404518E+00
+40.65000E-03,+3.28643E-03,+12.46231166E+00,+3.73776378E+00
+40.67500E-03,+3.28643E-03,+12.61934683E+00,+3.74404518E+00
+40.70000E-03,+3.28643E-03,+12.56909558E+00,+3.74404518E+00
+40.72500E-03,+3.06030E-03,+12.60678402E+00,+3.74404518E+00
+40.75000E-03,+3.26131E-03,+12.46231166E+00,+3.74404518E+00
+40.77500E-03,+2.48241E-03,+12.66331668E+00,+3.58701001E+00
+40.80000E-03,+2.48241E-03,+12.66331668E+00,+3.74404518E+00
+40.82500E-03,+1.90452E-03,+12.46231166E+00,+3.74404518E+00
+40.85000E-03,+3.26131E-03,+12.66331668E+00,+3.74404518E+00
+40.87500E-03,+2.48241E-03,+12.66331668E+00,+3.74404518E+00
+40.90000E-03,+2.10553E-03,+12.55653276E+00,+3.74404518E+00
+40.92500E-03,+2.25628E-03,+12.51884432E+00,+3.74404518E+00
+40.95000E-03,+1.67839E-03,+12.46859306E+00,+3.74404518E+00
+40.97500E-03,+2.30653E-03,+12.50628150E+00,+3.74404518E+00
+41.00000E-03,+2.05528E-03,+12.66331668E+00,+3.74404518E+00
+41.02500E-03,+1.67839E-03,+12.66331668E+00,+3.74404518E+00
+41.05000E-03,+1.67839E-03,+12.66331668E+00,+3.74404518E+00
+41.07500E-03,+1.50251E-03,+12.50628150E+00,+3.74404518E+00
+41.10000E-03,+1.30151E-03,+12.66331668E+00,+3.74404518E+00
+41.12500E-03,+1.10050E-03,+12.66331668E+00,+3.74404518E+00
+41.15000E-03,+1.65327E-03,+12.47487447E+00,-150.42721E-03
+41.17500E-03,+874.37E-06,+12.46231166E+00,-276.05535E-03
+41.20000E-03,+874.37E-06,+12.56909558E+00,-276.05535E-03
+41.22500E-03,+1.67839E-03,+12.66331668E+00,-477.06038E-03
+41.25000E-03,+1.65327E-03,+12.66331668E+00,-276.05535E-03
+41.27500E-03,+1.05025E-03,+12.66331668E+00,-276.05535E-03
+41.30000E-03,+1.30151E-03,+12.56909558E+00,-382.83927E-03
+41.32500E-03,+874.37E-06,+12.51884432E+00,-276.05535E-03
+41.35000E-03,+1.65327E-03,+12.66331668E+00,-276.05535E-03
+41.37500E-03,+1.05025E-03,+12.50628150E+00,-276.05535E-03
+41.40000E-03,+1.67839E-03,+12.66331668E+00,-276.05535E-03
+41.42500E-03,+1.67839E-03,+12.60678402E+00,-276.05535E-03
+41.45000E-03,+1.65327E-03,+12.66331668E+00,-282.33676E-03
+41.47500E-03,+1.05025E-03,+12.50628150E+00,-320.02520E-03
+41.50000E-03,+1.30151E-03,+12.66331668E+00,-370.27646E-03
+41.52500E-03,+1.67839E-03,+12.66331668E+00,-276.05535E-03
+41.55000E-03,+1.67839E-03,+12.66331668E+00,-282.33676E-03
+41.57500E-03,+1.67839E-03,+12.66331668E+00,-276.05535E-03
+41.60000E-03,+1.67839E-03,+12.56909558E+00,-477.06038E-03
+41.62500E-03,+1.67839E-03,+12.46231166E+00,-332.58801E-03
+41.65000E-03,+1.67839E-03,+12.66331668E+00,-282.33676E-03
+41.67500E-03,+1.67839E-03,+12.61934683E+00,-276.05535E-03
+41.70000E-03,+1.67839E-03,+12.55653276E+00,-276.05535E-03
+41.72500E-03,+1.67839E-03,+12.66331668E+00,-276.05535E-03
+41.75000E-03,+1.67839E-03,+12.66331668E+00,-276.05535E-03
+41.77500E-03,+1.67839E-03,+12.61934683E+00,-276.05535E-03
+41.80000E-03,+1.67839E-03,+12.66331668E+00,-382.83927E-03
+41.82500E-03,+2.48241E-03,+12.51884432E+00,-332.58801E-03
+41.85000E-03,+1.70352E-03,+12.46859306E+00,-276.05535E-03
+41.87500E-03,+1.85427E-03,+12.61934683E+00,-276.05535E-03
+41.90000E-03,+2.48241E-03,+12.66331668E+00,-276.05535E-03
+41.92500E-03,+1.90452E-03,+12.66331668E+00,-332.58801E-03
+41.95000E-03,+2.48241E-03,+12.66331668E+00,-276.05535E-03
+41.97500E-03,+2.48241E-03,+12.50628150E+00,-320.02520E-03
+42.00000E-03,+2.85930E-03,+12.66331668E+00,-276.05535E-03
+42.02500E-03,+2.48241E-03,+12.46231166E+00,-420.52771E-03
+42.05000E-03,+3.28643E-03,+12.65703527E+00,-276.05535E-03
+42.07500E-03,+3.11055E-03,+12.66331668E+00,-477.06038E-03
+42.10000E-03,+3.28643E-03,+12.55653276E+00,-276.05535E-03
+42.12500E-03,+3.28643E-03,+12.60678402E+00,-276.05535E-03
+42.15000E-03,+3.28643E-03,+12.46231166E+00,-276.05535E-03
+42.17500E-03,+3.28643E-03,+12.66331668E+00,-276.05535E-03
+42.20000E-03,+3.71357E-03,+12.56909558E+00,-370.27646E-03
+42.22500E-03,+4.09045E-03,+12.66331668E+00,-332.58801E-03
+42.25000E-03,+4.06533E-03,+12.46231166E+00,-276.05535E-03
+42.27500E-03,+4.09045E-03,+12.46231166E+00,-433.09053E-03
+42.30000E-03,+3.28643E-03,+12.55653276E+00,-370.27646E-03
+42.32500E-03,+3.86432E-03,+12.60678402E+00,-420.52771E-03
+42.35000E-03,+4.09045E-03,+12.65703527E+00,-282.33676E-03
+42.37500E-03,+4.09045E-03,+12.50628150E+00,-320.02520E-03
+42.40000E-03,+4.46734E-03,+12.46231166E+00,-276.05535E-03
+42.42500E-03,+4.09045E-03,+12.46231166E+00,-276.05535E-03
+42.45000E-03,+4.11558E-03,+12.46231166E+00,-276.05535E-03
+42.47500E-03,+4.89447E-03,+12.46231166E+00,-433.09053E-03
+42.50000E-03,+4.89447E-03,+12.56909558E+00,-382.83927E-03
+42.52500E-03,+4.89447E-03,+12.46231166E+00,-276.05535E-03
+42.55000E-03,+4.89447E-03,+12.46231166E+00,-276.05535E-03
+42.57500E-03,+5.52261E-03,+12.66331668E+00,-276.05535E-03
+42.60000E-03,+5.69849E-03,+12.46231166E+00,-276.05535E-03
+42.62500E-03,+6.27638E-03,+12.46231166E+00,-276.05535E-03
+42.65000E-03,+6.50251E-03,+12.46231166E+00,-276.05535E-03
+42.67500E-03,+6.67839E-03,+12.46231166E+00,-276.05535E-03
+42.70000E-03,+6.92965E-03,+12.46231166E+00,-276.05535E-03
+42.72500E-03,+7.30653E-03,+12.46231166E+00,-276.05535E-03
+42.75000E-03,+7.30653E-03,+12.46231166E+00,-276.05535E-03
+42.77500E-03,+7.93467E-03,+12.46231166E+00,-320.02520E-03
+42.80000E-03,+8.11055E-03,+12.55653276E+00,-276.05535E-03
+42.82500E-03,+8.11055E-03,+12.46231166E+00,-477.06038E-03
+42.85000E-03,+8.13568E-03,+12.46231166E+00,-276.05535E-03
+42.87500E-03,+8.91457E-03,+12.46231166E+00,-320.02520E-03
+42.90000E-03,+8.91457E-03,+12.46231166E+00,-276.05535E-03
+42.92500E-03,+9.49246E-03,+12.46231166E+00,-276.05535E-03
+42.95000E-03,+8.91457E-03,+12.46859306E+00,-282.33676E-03
+42.97500E-03,+9.71859E-03,+12.66331668E+00,-320.02520E-03
+43.00000E-03,+9.71859E-03,+12.46231166E+00,-276.05535E-03
+43.02500E-03,+10.52261E-03,+12.51884432E+00,-276.05535E-03
+43.05000E-03,+9.71859E-03,+12.46859306E+00,-276.05535E-03
+43.07500E-03,+10.52261E-03,+12.46231166E+00,-276.05535E-03
+43.10000E-03,+10.52261E-03,+12.46231166E+00,-276.05535E-03
+43.12500E-03,+11.10050E-03,+12.31783929E+00,-332.58801E-03
+43.15000E-03,+11.32663E-03,+12.46231166E+00,-276.05535E-03
+43.17500E-03,+11.32663E-03,+12.46231166E+00,-276.05535E-03
+43.20000E-03,+11.70352E-03,+12.55653276E+00,-276.05535E-03
+43.22500E-03,+12.13065E-03,+12.46231166E+00,-477.06038E-03
+43.25000E-03,+12.15578E-03,+12.46231166E+00,-282.33676E-03
+43.27500E-03,+12.93467E-03,+12.30527648E+00,-276.05535E-03
+43.30000E-03,+13.73869E-03,+12.46231166E+00,-276.05535E-03
+43.32500E-03,+14.54271E-03,+12.46231166E+00,-276.05535E-03
+43.35000E-03,+14.54271E-03,+12.46231166E+00,-470.77897E-03
+43.37500E-03,+15.52261E-03,+12.30527648E+00,-276.05535E-03
+43.40000E-03,+15.72362E-03,+12.46231166E+00,-276.05535E-03
+43.42500E-03,+16.95477E-03,+12.46231166E+00,-276.05535E-03
+43.45000E-03,+16.95477E-03,+12.45603025E+00,-276.05535E-03
+43.47500E-03,+17.75879E-03,+12.46231166E+00,-433.09053E-03
