#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
4.0485300000e+09, 4.5867109299e-01, 3.1305622309e-02, -6.7497881574e+00, 6.8147189266e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485400000e+09, 4.5750737190e-01, 3.0288793147e-02, -6.7730447028e+00, 6.6107476000e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485500000e+09, 4.5919060707e-01, 2.9646191746e-02, -6.7420753072e+00, 6.4472363479e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485600000e+09, 4.5829853415e-01, 2.9259763658e-02, -6.7593643451e+00, 6.3757798024e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485700000e+09, 4.5861375332e-01, 2.8667613864e-02, -6.7541219112e+00, 6.2428050289e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485800000e+09, 4.5867258310e-01, 2.6663921773e-02, -6.7552924742e+00, 5.8067447875e-02, -3.0000000000e+01, 1.7513763938e+09
4.0485900000e+09, 4.5835867524e-01, 2.5861440226e-02, -6.7620874133e+00, 5.6362083398e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486000000e+09, 4.5895296335e-01, 2.5343777612e-02, -6.7514134533e+00, 5.5164833949e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486100000e+09, 4.5923686027e-01, 2.3147655651e-02, -6.7482454173e+00, 5.0361990315e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486200000e+09, 4.5804601908e-01, 2.2966351360e-02, -6.7709132651e+00, 5.0097880033e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486300000e+09, 4.5845764875e-01, 2.2035272792e-02, -6.7639943025e+00, 4.8026962009e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486400000e+09, 4.5773100853e-01, 2.0638845861e-02, -6.7789728115e+00, 4.5058944761e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486500000e+09, 4.5923629403e-01, 1.9930794835e-02, -6.7511034747e+00, 4.3372650805e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486600000e+09, 4.5933729410e-01, 1.7545245588e-02, -6.7510341046e+00, 3.8178306951e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486700000e+09, 4.5969858766e-01, 1.7592294142e-02, -6.7441808858e+00, 3.8250527624e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486800000e+09, 4.5848751068e-01, 1.6207462177e-02, -6.7680261967e+00, 3.5335130938e-02, -3.0000000000e+01, 1.7513763938e+09
4.0486900000e+09, 4.5995995402e-01, 1.5356997028e-02, -6.7407610157e+00, 3.3375284887e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487000000e+09, 4.5895794034e-01, 1.5399814583e-02, -6.7596554353e+00, 3.3541285105e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487100000e+09, 4.5913350582e-01, 1.3960233890e-02, -6.7572070560e+00, 3.0396244259e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487200000e+09, 4.6014708281e-01, 1.3457980938e-02, -6.7383531952e+00, 2.9238793670e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487300000e+09, 4.5960390568e-01, 1.1564536020e-02, -6.7495770334e+00, 2.5156653822e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487400000e+09, 4.6015250683e-01, 1.0769832879e-02, -6.7395857817e+00, 2.3400648326e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487500000e+09, 4.6048793197e-01, 9.5317345113e-03, -6.7337745708e+00, 2.0696250404e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487600000e+09, 4.5986306667e-01, 9.1554103419e-03, -6.7457083137e+00, 1.9906362689e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487700000e+09, 4.5986074209e-01, 8.4476545453e-03, -6.7460079698e+00, 1.8367961693e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487800000e+09, 4.6018257737e-01, 6.5405108035e-03, -6.7405193474e+00, 1.4211903649e-02, -3.0000000000e+01, 1.7513763938e+09
4.0487900000e+09, 4.6083861589e-01, 6.8048671819e-03, -6.7280758843e+00, 1.4765196379e-02, -3.0000000000e+01, 1.7513763938e+09
4.0488000000e+09, 4.5871502161e-01, 5.0448044203e-03, -6.7686155109e+00, 1.0997244060e-02, -3.0000000000e+01, 1.7513763938e+09
4.0488100000e+09, 4.6067729592e-01, 4.6129794791e-03, -6.7316283772e+00, 1.0013137935e-02, -3.0000000000e+01, 1.7513763938e+09
4.0488200000e+09, 4.5921248198e-01, 2.4813080672e-03, -6.7595995177e+00, 5.4033459811e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488300000e+09, 4.6038663387e-01, 2.3048589937e-03, -6.7374370209e+00, 5.0063133211e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488400000e+09, 4.6058911085e-01, 2.0741818007e-03, -6.7336386013e+00, 4.5032931318e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488500000e+09, 4.5877146721e-01, -3.6851404002e-04, -6.7680692058e+00, -8.0326259826e-04, -3.0000000000e+01, 1.7513763938e+09
4.0488600000e+09, 4.5972889662e-01, -8.8476081146e-04, -6.7499478641e+00, -1.9245249225e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488700000e+09, 4.5974791050e-01, -1.5428569168e-03, -6.7495558085e+00, -3.3558632671e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488800000e+09, 4.5943391323e-01, -3.2125513535e-03, -6.7553266700e+00, -6.9922983579e-03, -3.0000000000e+01, 1.7513763938e+09
4.0488900000e+09, 4.5879846811e-01, -4.0698666126e-03, -6.7672190863e+00, -8.8704739632e-03, -3.0000000000e+01, 1.7513763938e+09
4.0489000000e+09, 4.5862269402e-01, -4.6402309090e-03, -6.7704446180e+00, -1.0117407274e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489100000e+09, 4.5914134383e-01, -6.2508387491e-03, -6.7602671061e+00, -1.3613351719e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489200000e+09, 4.5988065004e-01, -6.7251087166e-03, -6.7461686312e+00, -1.4622553461e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489300000e+09, 4.5937868953e-01, -7.8895483166e-03, -6.7553023054e+00, -1.7172700724e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489400000e+09, 4.5996358991e-01, -9.2129204422e-03, -6.7437889153e+00, -2.0026995405e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489500000e+09, 4.5976310968e-01, -1.0118032806e-02, -6.7472147440e+00, -2.2003504943e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489600000e+09, 4.5972359180e-01, -1.0989212431e-02, -6.7475833305e+00, -2.3899404487e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489700000e+09, 4.6000915766e-01, -1.2408491224e-02, -6.7415115827e+00, -2.6967904384e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489800000e+09, 4.5914885402e-01, -1.2756434269e-02, -6.7575789529e+00, -2.7775640771e-02, -3.0000000000e+01, 1.7513763938e+09
4.0489900000e+09, 4.5800381899e-01, -1.3588250615e-02, -6.7787969689e+00, -2.9659721805e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490000000e+09, 4.5927253365e-01, -1.4862925745e-02, -6.7540445772e+00, -3.2350596451e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490100000e+09, 4.5936030150e-01, -1.6155222431e-02, -6.7515625201e+00, -3.5154467546e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490200000e+09, 4.5919355750e-01, -1.6382198781e-02, -6.7545601828e+00, -3.5660896180e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490300000e+09, 4.5858654380e-01, -1.7914284021e-02, -6.7649515474e+00, -3.9044276726e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490400000e+09, 4.5851278305e-01, -1.8135827035e-02, -6.7661818699e+00, -3.9532983202e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490500000e+09, 4.5811250806e-01, -1.9185300916e-02, -6.7729467957e+00, -4.1854558232e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490600000e+09, 4.5818161964e-01, -2.0496090874e-02, -6.7705647958e+00, -4.4703748199e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490700000e+09, 4.5841038227e-01, -2.1228326485e-02, -6.7656076971e+00, -4.6275503794e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490800000e+09, 4.5931980014e-01, -2.2458428517e-02, -6.7473262904e+00, -4.8856062553e-02, -3.0000000000e+01, 1.7513763938e+09
4.0490900000e+09, 4.5846921206e-01, -2.3531893268e-02, -6.7623701540e+00, -5.1282093885e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491000000e+09, 4.5921525359e-01, -2.3948352784e-02, -6.7478784799e+00, -5.2103403128e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491100000e+09, 4.5903477073e-01, -2.6118785143e-02, -6.7490505959e+00, -5.6838075429e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491200000e+09, 4.5845079422e-01, -2.6152443141e-02, -6.7600357135e+00, -5.6983498864e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491300000e+09, 4.5934185386e-01, -2.6924813166e-02, -6.7423835208e+00, -5.8549073798e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491400000e+09, 4.5866325498e-01, -2.9112240300e-02, -6.7526598155e+00, -6.3386895565e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491500000e+09, 4.5730966330e-01, -2.9016699642e-02, -6.7783427776e+00, -6.3365931704e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491600000e+09, 4.5848888159e-01, -3.0263239518e-02, -6.7545433457e+00, -6.5910874632e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491700000e+09, 4.5969766378e-01, -3.0504252762e-02, -6.7314728493e+00, -6.6260066493e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491800000e+09, 4.5778772235e-01, -3.2763697207e-02, -6.7645284780e+00, -7.1447804394e-02, -3.0000000000e+01, 1.7513763938e+09
4.0491900000e+09, 4.5775312185e-01, -3.3393502235e-02, -6.7643225553e+00, -7.2821900842e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492000000e+09, 4.5755729079e-01, -3.4394148737e-02, -6.7666201534e+00, -7.5027954062e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492100000e+09, 4.5786440372e-01, -3.5913191736e-02, -6.7586253364e+00, -7.8276042199e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492200000e+09, 4.5798116922e-01, -3.6927554756e-02, -6.7549038030e+00, -8.0457104387e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492300000e+09, 4.5797675848e-01, -3.6816108972e-02, -6.7551559906e+00, -8.0216099342e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492400000e+09, 4.5721080899e-01, -3.8298718631e-02, -6.7673033094e+00, -8.3570894903e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492500000e+09, 4.5805206895e-01, -3.8393758237e-02, -6.7512973394e+00, -8.3624162461e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492600000e+09, 4.5827358961e-01, -3.9633639157e-02, -6.7451408090e+00, -8.6270006812e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492700000e+09, 4.5800712705e-01, -4.1300885379e-02, -6.7473831397e+00, -8.9931966127e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492800000e+09, 4.5792496204e-01, -4.1766587645e-02, -6.7481342765e+00, -9.0956701429e-02, -3.0000000000e+01, 1.7513763938e+09
4.0492900000e+09, 4.5683917403e-01, -4.4481914490e-02, -6.7637530579e+00, -9.7062901105e-02, -3.0000000000e+01, 1.7513763938e+09
4.0493000000e+09, 4.5767652988e-01, -4.4542703778e-02, -6.7478849345e+00, -9.7018003927e-02, -3.0000000000e+01, 1.7513763938e+09
4.0493100000e+09, 4.5778161287e-01, -4.5685309917e-02, -6.7437936207e+00, -9.9467827704e-02, -3.0000000000e+01, 1.7513763938e+09
4.0493200000e+09, 4.5723778009e-01, -4.5403361320e-02, -6.7545446918e+00, -9.8974776740e-02, -3.0000000000e+01, 1.7513763938e+09
4.0493300000e+09, 4.5746478438e-01, -4.6784784645e-02, -6.7476592908e+00, -1.0191536805e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493400000e+09, 4.5679640770e-01, -4.7517623752e-02, -6.7588041992e+00, -1.0365084414e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493500000e+09, 4.5707392693e-01, -4.9069251865e-02, -6.7505042497e+00, -1.0694557710e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493600000e+09, 4.5671939850e-01, -5.0682246685e-02, -6.7538567482e+00, -1.1051803432e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493700000e+09, 4.5625483990e-01, -5.0616923720e-02, -6.7627249544e+00, -1.1048821912e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493800000e+09, 4.5716392994e-01, -5.2153512836e-02, -6.7424047828e+00, -1.1358948390e-01, -3.0000000000e+01, 1.7513763938e+09
4.0493900000e+09, 4.5687365532e-01, -5.2255727351e-02, -6.7476315047e+00, -1.1388187578e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494000000e+09, 4.5701751113e-01, -5.4783251136e-02, -6.7393830211e+00, -1.1930198193e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494100000e+09, 4.5574918389e-01, -5.5416554213e-02, -6.7617407555e+00, -1.2100040710e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494200000e+09, 4.5595678687e-01, -5.6621231139e-02, -6.7550650970e+00, -1.2354864602e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494300000e+09, 4.5569717884e-01, -5.7040743530e-02, -6.7589548705e+00, -1.2452481205e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494400000e+09, 4.5602589846e-01, -5.9121526778e-02, -6.7478209256e+00, -1.2892599406e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494500000e+09, 4.5564413071e-01, -5.8614034206e-02, -6.7562044885e+00, -1.2793731652e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494600000e+09, 4.5583322644e-01, -6.0016881674e-02, -6.7492386875e+00, -1.3091112054e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494700000e+09, 4.5509561896e-01, -6.0916196555e-02, -6.7608241184e+00, -1.3306269720e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494800000e+09, 4.5546504855e-01, -6.2593489885e-02, -6.7496414103e+00, -1.3657215128e-01, -3.0000000000e+01, 1.7513763938e+09
4.0494900000e+09, 4.5432594418e-01, -6.3021533191e-02, -6.7698775188e+00, -1.3783479499e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495000000e+09, 4.5487236977e-01, -6.4119651914e-02, -6.7567596446e+00, -1.4003917927e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495100000e+09, 4.5463165641e-01, -6.3812650740e-02, -6.7620769425e+00, -1.3945019317e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495200000e+09, 4.5446050167e-01, -6.5959990025e-02, -6.7595417026e+00, -1.4413265860e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495300000e+09, 4.5391306281e-01, -6.6549025476e-02, -6.7681838013e+00, -1.4557469970e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495400000e+09, 4.5452806354e-01, -6.7960232496e-02, -6.7527657127e+00, -1.4841874768e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495500000e+09, 4.5403206348e-01, -6.9659821689e-02, -6.7572247340e+00, -1.5223778365e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495600000e+09, 4.5404824615e-01, -7.0176459849e-02, -6.7554356261e+00, -1.5334393354e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495700000e+09, 4.5296370983e-01, -7.1951650083e-02, -6.7705095457e+00, -1.5753024540e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495800000e+09, 4.5338988304e-01, -7.1261830628e-02, -6.7645784560e+00, -1.5590016305e-01, -3.0000000000e+01, 1.7513763938e+09
4.0495900000e+09, 4.5399999618e-01, -7.3434509337e-02, -6.7467192073e+00, -1.6036113443e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496000000e+09, 4.5377695560e-01, -7.2809532285e-02, -6.7527574945e+00, -1.5909618977e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496100000e+09, 4.5297327638e-01, -7.4592858553e-02, -6.7623471716e+00, -1.6320910744e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496200000e+09, 4.5271268487e-01, -7.5977042317e-02, -6.7629159194e+00, -1.6627664380e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496300000e+09, 4.5276951790e-01, -7.6669834554e-02, -6.7596769653e+00, -1.6774399730e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496400000e+09, 4.5249646902e-01, -7.7155604959e-02, -6.7632301111e+00, -1.6888671812e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496500000e+09, 4.5325842500e-01, -7.8438632190e-02, -6.7449291824e+00, -1.7135783111e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496600000e+09, 4.5158255100e-01, -8.0358825624e-02, -6.7698658758e+00, -1.7610594537e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496700000e+09, 4.5303112268e-01, -8.1290289760e-02, -6.7398114769e+00, -1.7754700645e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496800000e+09, 4.5170328021e-01, -8.2271210849e-02, -6.7612031728e+00, -1.8016066389e-01, -3.0000000000e+01, 1.7513763938e+09
4.0496900000e+09, 4.5186361671e-01, -8.2201421261e-02, -6.7584558420e+00, -1.7994861366e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497000000e+09, 4.5117229223e-01, -8.2927636802e-02, -6.7688526543e+00, -1.8177587996e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497100000e+09, 4.5157891512e-01, -8.4209591150e-02, -6.7568714140e+00, -1.8436060154e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497200000e+09, 4.5127972961e-01, -8.5031837225e-02, -6.7595676544e+00, -1.8624021693e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497300000e+09, 4.5147377253e-01, -8.6871057749e-02, -6.7494607541e+00, -1.9009332966e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497400000e+09, 4.4999530911e-01, -8.7732650340e-02, -6.7738217243e+00, -1.9254809265e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497500000e+09, 4.4981047511e-01, -8.7613224983e-02, -6.7776924684e+00, -1.9236948710e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497600000e+09, 4.5053568482e-01, -9.0151332319e-02, -6.7549188132e+00, -1.9748988031e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497700000e+09, 4.5014399290e-01, -9.0562723577e-02, -6.7606507557e+00, -1.9853579970e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497800000e+09, 4.5072898269e-01, -9.0856507420e-02, -6.7487134970e+00, -1.9891125596e-01, -3.0000000000e+01, 1.7513763938e+09
4.0497900000e+09, 4.4954800606e-01, -9.1951094568e-02, -6.7664802659e+00, -2.0175827333e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498000000e+09, 4.4951713085e-01, -9.4527974725e-02, -6.7571509756e+00, -2.0726783560e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498100000e+09, 4.4883665442e-01, -9.4681039453e-02, -6.7691537464e+00, -2.0789964900e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498200000e+09, 4.4958937168e-01, -9.5101937652e-02, -6.7535753483e+00, -2.0845775339e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498300000e+09, 4.4925004244e-01, -9.7037449479e-02, -6.7522000230e+00, -2.1273059040e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498400000e+09, 4.4864860177e-01, -9.6899740398e-02, -6.7638673445e+00, -2.1271398265e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498500000e+09, 4.4751691818e-01, -9.8457269371e-02, -6.7785262635e+00, -2.1655786580e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498600000e+09, 4.4787871838e-01, -9.9049985409e-02, -6.7694137214e+00, -2.1765036985e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498700000e+09, 4.4790902734e-01, -9.9499344826e-02, -6.7670124118e+00, -2.1859236491e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498800000e+09, 4.4762328267e-01, -1.0153952986e-01, -6.7638312333e+00, -2.2306650089e-01, -3.0000000000e+01, 1.7513763938e+09
4.0498900000e+09, 4.4803991914e-01, -1.0226585716e-01, -6.7531004522e+00, -2.2440725951e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499000000e+09, 4.4713792205e-01, -1.0122817010e-01, -6.7740972034e+00, -2.2263838019e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499100000e+09, 4.4696855545e-01, -1.0456661135e-01, -6.7630441196e+00, -2.2981311128e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499200000e+09, 4.4699978828e-01, -1.0640393943e-01, -6.7544879948e+00, -2.3369113805e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499300000e+09, 4.4677489996e-01, -1.0581763834e-01, -6.7611871378e+00, -2.3256230479e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499400000e+09, 4.4655287266e-01, -1.0755068064e-01, -6.7576567587e+00, -2.3634519049e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499500000e+09, 4.4648849964e-01, -1.0741420835e-01, -6.7594444056e+00, -2.3608909648e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499600000e+09, 4.4692522287e-01, -1.0945464671e-01, -6.7423303879e+00, -2.4017854742e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499700000e+09, 4.4626465440e-01, -1.1010846496e-01, -6.7514980152e+00, -2.4190200765e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499800000e+09, 4.4555336237e-01, -1.1081703007e-01, -6.7613307535e+00, -2.4377147656e-01, -3.0000000000e+01, 1.7513763938e+09
4.0499900000e+09, 4.4619545340e-01, -1.1168371886e-01, -6.7455897829e+00, -2.4526309857e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500000000e+09, 4.4446474314e-01, -1.1298277974e-01, -6.7713178273e+00, -2.4892734736e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500100000e+09, 4.4507810473e-01, -1.1433264613e-01, -6.7537503322e+00, -2.5144547278e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500200000e+09, 4.4499242306e-01, -1.1447168887e-01, -6.7546645897e+00, -2.5178496150e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500300000e+09, 4.4359758496e-01, -1.1560781300e-01, -6.7748303885e+00, -2.5494324624e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500400000e+09, 4.4454768300e-01, -1.1623957008e-01, -6.7544124819e+00, -2.5575224905e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500500000e+09, 4.4411522150e-01, -1.1769608408e-01, -6.7553090369e+00, -2.5905740802e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500600000e+09, 4.4358745217e-01, -1.1778709292e-01, -6.7645167590e+00, -2.5954366133e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500700000e+09, 4.4322851300e-01, -1.1966332048e-01, -6.7618950454e+00, -2.6369421645e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500800000e+09, 4.4272041321e-01, -1.2134919316e-01, -6.7627983425e+00, -2.6752830384e-01, -3.0000000000e+01, 1.7513763938e+09
4.0500900000e+09, 4.4208419323e-01, -1.2185747176e-01, -6.7718617584e+00, -2.6896402752e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501000000e+09, 4.4265738130e-01, -1.2262808531e-01, -6.7575211566e+00, -2.7024980006e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501100000e+09, 4.4306179881e-01, -1.2355286628e-01, -6.7454782640e+00, -2.7195263645e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501200000e+09, 4.4206959009e-01, -1.2375444919e-01, -6.7625161021e+00, -2.7295618590e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501300000e+09, 4.4188317656e-01, -1.2531223893e-01, -6.7579185667e+00, -2.7633164091e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501400000e+09, 4.4125208259e-01, -1.2655657530e-01, -6.7629431011e+00, -2.7931461557e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501500000e+09, 4.4066700339e-01, -1.2824831903e-01, -6.7646938210e+00, -2.8320935109e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501600000e+09, 4.4060400128e-01, -1.2806807458e-01, -6.7667916568e+00, -2.8287054184e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501700000e+09, 4.4019067287e-01, -1.2893886864e-01, -6.7696858918e+00, -2.8494506071e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501800000e+09, 4.4030603766e-01, -1.2980003655e-01, -6.7629948500e+00, -2.8667478890e-01, -3.0000000000e+01, 1.7513763938e+09
4.0501900000e+09, 4.3892648816e-01, -1.3186109066e-01, -6.7769011419e+00, -2.9183955313e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502000000e+09, 4.3978366256e-01, -1.3244600594e-01, -6.7581714676e+00, -2.9252225511e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502100000e+09, 4.3833324313e-01, -1.3281588256e-01, -6.7824401219e+00, -2.9420871172e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502200000e+09, 4.3903598189e-01, -1.3528732956e-01, -6.7560383014e+00, -2.9891364039e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502300000e+09, 4.3872314691e-01, -1.3554915786e-01, -6.7602315298e+00, -2.9965918266e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502400000e+09, 4.3854930997e-01, -1.3671863079e-01, -6.7568156504e+00, -3.0220328449e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502500000e+09, 4.3789440393e-01, -1.3665407896e-01, -6.7690091750e+00, -3.0249385146e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502600000e+09, 4.3773373961e-01, -1.3833896816e-01, -6.7623551415e+00, -3.0610167264e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502700000e+09, 4.3677705526e-01, -1.3994610310e-01, -6.7703867988e+00, -3.1007142505e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502800000e+09, 4.3676593900e-01, -1.4042012394e-01, -6.7678442610e+00, -3.1106275882e-01, -3.0000000000e+01, 1.7513763938e+09
4.0502900000e+09, 4.3677535653e-01, -1.4145158231e-01, -6.7616799915e+00, -3.1319531418e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503000000e+09, 4.3700101972e-01, -1.4222070575e-01, -6.7531303578e+00, -3.1463621434e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503100000e+09, 4.3506351113e-01, -1.4423735440e-01, -6.7760563070e+00, -3.2012822748e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503200000e+09, 4.3540614843e-01, -1.4498208463e-01, -6.7654509977e+00, -3.2143364814e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503300000e+09, 4.3499267101e-01, -1.4565546811e-01, -6.7688380219e+00, -3.2311115452e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503400000e+09, 4.3541583419e-01, -1.4672054350e-01, -6.7548324008e+00, -3.2501681993e-01, -3.0000000000e+01, 1.7513763938e+09
4.0503500000e+09, 4.3504530191e-01, -1.4728115499e-01, -6.7580780226e+00, -3.2643110628e-01, -3.0000000000e+01, 1.7513763938e+09
