#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
2.0240000000e+09, -5.8004111052e-01, 3.0087852851e-02, -4.7191546361e+00, -2.1053853327e+02, -5.0000000000e+01, 1.7513735899e+09
2.0320000000e+09, 6.8103343248e-02, 5.6891798973e-01, -4.8372151831e+00, -2.1217664398e+02, -5.0000000000e+01, 1.7513735899e+09
2.0400000000e+09, 5.7075625658e-01, -1.1127810925e-01, -4.7089635945e+00, -2.1382085104e+02, -5.0000000000e+01, 1.7513735899e+09
2.0480000000e+09, -1.6230437159e-01, -5.5843359232e-01, -4.7083822883e+00, -2.1548194648e+02, -5.0000000000e+01, 1.7513735899e+09
2.0560000000e+09, -5.3874343634e-01, 2.0381477475e-01, -4.7914331436e+00, -2.1713156698e+02, -5.0000000000e+01, 1.7513735899e+09
2.0640000000e+09, 2.4200600386e-01, 5.1949685812e-01, -4.8353881086e+00, -2.1877664321e+02, -5.0000000000e+01, 1.7513735899e+09
2.0720000000e+09, 5.0323748589e-01, -2.8736403584e-01, -4.7388561056e+00, -2.2043033185e+02, -5.0000000000e+01, 1.7513735899e+09
2.0800000000e+09, -3.3413144946e-01, -4.6961471438e-01, -4.7862415874e+00, -2.2210068536e+02, -5.0000000000e+01, 1.7513735899e+09
2.0880000000e+09, -4.3299609423e-01, 3.6106428504e-01, -4.9777363663e+00, -2.2374813581e+02, -5.0000000000e+01, 1.7513735899e+09
2.0960000000e+09, 3.7686195970e-01, 4.1185361147e-01, -5.0633519048e+00, -2.2536493661e+02, -5.0000000000e+01, 1.7513735899e+09
2.1040000000e+09, 3.9100277424e-01, -4.2202466726e-01, -4.8018776544e+00, -2.2701820674e+02, -5.0000000000e+01, 1.7513735899e+09
2.1120000000e+09, -4.5218551159e-01, -3.4594264626e-01, -4.8925658480e+00, -2.2868320260e+02, -5.0000000000e+01, 1.7513735899e+09
2.1200000000e+09, -3.0815601349e-01, 4.7183212638e-01, -4.9813908257e+00, -2.3032850500e+02, -5.0000000000e+01, 1.7513735899e+09
2.1280000000e+09, 4.9909177423e-01, 2.7493596077e-01, -4.8854127704e+00, -2.3197434349e+02, -5.0000000000e+01, 1.7513735899e+09
2.1360000000e+09, 2.3125557601e-01, -5.2417433262e-01, -4.8381131106e+00, -2.3363315709e+02, -5.0000000000e+01, 1.7513735899e+09
